State,Utility Name,Year,Month,Total Disconnections,Total Connections,Disconnection Rate
South Dakota,Montana-Dakota Utilities Company,2020,April,,,
South Dakota,Montana-Dakota Utilities Company,2020,May,,,
South Dakota,Montana-Dakota Utilities Company,2020,June,,,
South Dakota,Montana-Dakota Utilities Company,2020,July,,,
South Dakota,Montana-Dakota Utilities Company,2020,August,,,
South Dakota,Montana-Dakota Utilities Company,2020,September,,,
South Dakota,Montana-Dakota Utilities Company,2020,October,75,,
South Dakota,Montana-Dakota Utilities Company,2020,November,1,,
South Dakota,Montana-Dakota Utilities Company,2020,December,0,,
South Dakota,Montana-Dakota Utilities Company,2021,January,21,,
South Dakota,Montana-Dakota Utilities Company,2021,February,3,,
South Dakota,Montana-Dakota Utilities Company,2021,March,18,,
South Dakota,Montana-Dakota Utilities Company,2021,April,,,
South Dakota,Montana-Dakota Utilities Company,2021,May,,,
South Dakota,Montana-Dakota Utilities Company,2021,June,,,
South Dakota,Montana-Dakota Utilities Company,2021,July,,,
South Dakota,Montana-Dakota Utilities Company,2021,August,,,
South Dakota,Montana-Dakota Utilities Company,2021,September,,,
South Dakota,Montana-Dakota Utilities Company,2021,October,,,
South Dakota,Montana-Dakota Utilities Company,2021,November,,,
South Dakota,Montana-Dakota Utilities Company,2021,December,,,
South Dakota,Northern States Power Company,2020,January,,,
South Dakota,Northern States Power Company,2020,February,,,
South Dakota,Northern States Power Company,2020,March,,,
South Dakota,Northern States Power Company,2020,April,,,
South Dakota,Northern States Power Company,2020,May,,,
South Dakota,Northern States Power Company,2020,June,,,
South Dakota,Northern States Power Company,2020,July,,,
South Dakota,Northern States Power Company,2020,August,,,
South Dakota,Northern States Power Company,2020,September,,,
South Dakota,Northern States Power Company,2020,October,,,
South Dakota,Northern States Power Company,2020,November,,,
South Dakota,Northern States Power Company,2020,December,,,
South Dakota,Northern States Power Company,2021,January,,,
South Dakota,Northern States Power Company,2021,February,,,
South Dakota,Northern States Power Company,2021,March,,,
South Dakota,Northern States Power Company,2021,April,,,
South Dakota,Northern States Power Company,2021,May,,,
South Dakota,Northern States Power Company,2021,June,,,
South Dakota,Northern States Power Company,2021,July,,,
South Dakota,Northern States Power Company,2021,August,,,
South Dakota,Northern States Power Company,2021,September,,,
South Dakota,Northern States Power Company,2021,October,,,
South Dakota,Northern States Power Company,2021,November,,,
South Dakota,Northern States Power Company,2021,December,150,,
South Dakota,Northwestern Energy,2020,January,,,
South Dakota,Northwestern Energy,2020,February,,,
South Dakota,Northwestern Energy,2020,March,,,
South Dakota,Northwestern Energy,2020,April,,,
South Dakota,Northwestern Energy,2020,May,,,
South Dakota,Northwestern Energy,2020,June,0,,
South Dakota,Northwestern Energy,2020,July,,,
South Dakota,Northwestern Energy,2020,August,,,
South Dakota,Northwestern Energy,2020,September,1004,,
South Dakota,Northwestern Energy,2020,October,,,
South Dakota,Northwestern Energy,2020,November,,,
South Dakota,Northwestern Energy,2020,December,617,,
South Dakota,Northwestern Energy,2021,January,,,
South Dakota,Northwestern Energy,2021,February,,,
South Dakota,Northwestern Energy,2021,March,,,
South Dakota,Northwestern Energy,2021,April,,,
South Dakota,Northwestern Energy,2021,May,,,
South Dakota,Northwestern Energy,2021,June,,,
South Dakota,Northwestern Energy,2021,July,,,
South Dakota,Northwestern Energy,2021,August,,,
South Dakota,Northwestern Energy,2021,September,,,
South Dakota,Northwestern Energy,2021,October,,,
South Dakota,Northwestern Energy,2021,November,,,
South Dakota,Northwestern Energy,2021,December,,,
South Dakota,Otter Tail Power Company,2020,January,,,
South Dakota,Otter Tail Power Company,2020,February,,,
South Dakota,Otter Tail Power Company,2020,March,,,
South Dakota,Otter Tail Power Company,2020,April,,,
South Dakota,Otter Tail Power Company,2020,May,,,
South Dakota,Otter Tail Power Company,2020,June,,,
South Dakota,Otter Tail Power Company,2020,July,,,
South Dakota,Otter Tail Power Company,2020,August,,,
South Dakota,Otter Tail Power Company,2020,September,65,,
South Dakota,Otter Tail Power Company,2020,October,,,
South Dakota,Otter Tail Power Company,2020,November,,,
South Dakota,Otter Tail Power Company,2020,December,124,,
South Dakota,Otter Tail Power Company,2021,January,,,
South Dakota,Otter Tail Power Company,2021,February,,,
South Dakota,Otter Tail Power Company,2021,March,78,,
South Dakota,Otter Tail Power Company,2021,April,,,
South Dakota,Otter Tail Power Company,2021,May,,,
South Dakota,Otter Tail Power Company,2021,June,104,,
South Dakota,Otter Tail Power Company,2021,July,,,
South Dakota,Otter Tail Power Company,2021,August,,,
South Dakota,Otter Tail Power Company,2021,September,77,,
South Dakota,Otter Tail Power Company,2021,October,,,
South Dakota,Otter Tail Power Company,2021,November,,,
South Dakota,Otter Tail Power Company,2021,December,40,,
Utah,Rocky Mountain Power,2000,September,472,581906,0.000811128
Utah,Rocky Mountain Power,2000,October,237,582429,0.000406917
Utah,Rocky Mountain Power,2000,November,254,584742,0.00043438
Utah,Rocky Mountain Power,2000,December,120,584283,0.00020538
Utah,Rocky Mountain Power,2001,January,304,577760,0.00052617
Utah,Rocky Mountain Power,2001,February,226,575515,0.000392692
Utah,Rocky Mountain Power,2001,March,294,573114,0.000512987
Utah,Rocky Mountain Power,2001,April,532,572460,0.000929323
Utah,Rocky Mountain Power,2001,May,495,573315,0.0008634
Utah,Rocky Mountain Power,2001,June,456,574341,0.000793953
Utah,Rocky Mountain Power,2001,July,412,577448,0.000713484
Utah,Rocky Mountain Power,2001,August,532,577723,0.000920857
Utah,Rocky Mountain Power,2001,September,417,579399,0.000719711
Utah,Rocky Mountain Power,2001,October,282,580891,0.000485461
Utah,Rocky Mountain Power,2001,November,265,583633,0.000454052
Utah,Rocky Mountain Power,2001,December,140,583474,0.000239942
Utah,Rocky Mountain Power,2002,January,195,581155,0.000335539
Utah,Rocky Mountain Power,2002,February,201,581011,0.000345949
Utah,Rocky Mountain Power,2002,March,206,580035,0.000355151
Utah,Rocky Mountain Power,2002,April,455,580447,0.000783879
Utah,Rocky Mountain Power,2002,May,452,580635,0.000778458
Utah,Rocky Mountain Power,2002,June,355,585555,0.000606262
Utah,Rocky Mountain Power,2002,July,291,587949,0.000494941
Utah,Rocky Mountain Power,2002,August,426,588973,0.000723293
Utah,Rocky Mountain Power,2002,September,550,590490,0.00093143
Utah,Rocky Mountain Power,2002,October,287,592545,0.000484351
Utah,Rocky Mountain Power,2002,November,211,594218,0.000355089
Utah,Rocky Mountain Power,2002,December,266,593695,0.000448042
Utah,Rocky Mountain Power,2003,January,362,593570,0.000609869
Utah,Rocky Mountain Power,2003,February,399,593472,0.000672315
Utah,Rocky Mountain Power,2003,March,379,593378,0.000638716
Utah,Rocky Mountain Power,2003,April,605,593216,0.001019865
Utah,Rocky Mountain Power,2003,May,546,593787,0.000919522
Utah,Rocky Mountain Power,2003,June,863,599513,0.001439502
Utah,Rocky Mountain Power,2003,July,710,601947,0.001179506
Utah,Rocky Mountain Power,2003,August,654,602962,0.001084645
Utah,Rocky Mountain Power,2003,September,901,604851,0.001489623
Utah,Rocky Mountain Power,2003,October,369,605838,0.000609074
Utah,Rocky Mountain Power,2003,November,340,609712,0.00055764
Utah,Rocky Mountain Power,2003,December,310,607291,0.000510464
Utah,Rocky Mountain Power,2004,January,358,607545,0.000589257
Utah,Rocky Mountain Power,2004,February,533,608541,0.000875865
Utah,Rocky Mountain Power,2004,March,581,607606,0.000956212
Utah,Rocky Mountain Power,2004,April,758,607485,0.001247767
Utah,Rocky Mountain Power,2004,May,586,608743,0.000962639
Utah,Rocky Mountain Power,2004,June,721,615355,0.001171681
Utah,Rocky Mountain Power,2004,July,607,617715,0.000982654
Utah,Rocky Mountain Power,2004,August,1059,618936,0.001711001
Utah,Rocky Mountain Power,2004,September,923,621379,0.001485406
Utah,Rocky Mountain Power,2004,October,472,623027,0.000757592
Utah,Rocky Mountain Power,2004,November,356,626870,0.000567901
Utah,Rocky Mountain Power,2004,December,232,625178,0.000371094
Utah,Rocky Mountain Power,2005,January,511,626248,0.000815971
Utah,Rocky Mountain Power,2005,February,492,627011,0.000784675
Utah,Rocky Mountain Power,2005,March,521,626754,0.000831267
Utah,Rocky Mountain Power,2005,April,681,626181,0.001087545
Utah,Rocky Mountain Power,2005,May,735,626904,0.001172428
Utah,Rocky Mountain Power,2005,June,755,627186,0.00120379
Utah,Rocky Mountain Power,2005,July,610,630691,0.000967193
Utah,Rocky Mountain Power,2005,August,854,632714,0.001349741
Utah,Rocky Mountain Power,2005,September,604,632969,0.000954233
Utah,Rocky Mountain Power,2005,October,595,634708,0.000937439
Utah,Rocky Mountain Power,2005,November,422,638222,0.000661212
Utah,Rocky Mountain Power,2005,December,186,638737,0.0002912
Utah,Rocky Mountain Power,2006,January,585,638705,0.000915916
Utah,Rocky Mountain Power,2006,February,498,639045,0.000779288
Utah,Rocky Mountain Power,2006,March,541,638184,0.000847718
Utah,Rocky Mountain Power,2006,April,763,637657,0.001196568
Utah,Rocky Mountain Power,2006,May,623,638924,0.000975077
Utah,Rocky Mountain Power,2006,June,626,639354,0.000979113
Utah,Rocky Mountain Power,2006,July,565,643282,0.000878308
Utah,Rocky Mountain Power,2006,August,762,644406,0.001182484
Utah,Rocky Mountain Power,2006,September,635,648384,0.000979358
Utah,Rocky Mountain Power,2006,October,541,650513,0.000831651
Utah,Rocky Mountain Power,2006,November,362,653794,0.000553691
Utah,Rocky Mountain Power,2006,December,175,654608,0.000267336
Utah,Rocky Mountain Power,2007,January,228,654814,0.00034819
Utah,Rocky Mountain Power,2007,February,488,655741,0.000744196
Utah,Rocky Mountain Power,2007,March,474,654998,0.000723666
Utah,Rocky Mountain Power,2007,April,681,656290,0.001037651
Utah,Rocky Mountain Power,2007,May,649,656382,0.000988754
Utah,Rocky Mountain Power,2007,June,619,661646,0.000935546
Utah,Rocky Mountain Power,2007,July,483,664433,0.000726936
Utah,Rocky Mountain Power,2007,August,719,664423,0.001082142
Utah,Rocky Mountain Power,2007,September,561,665346,0.00084317
Utah,Rocky Mountain Power,2007,October,106,665914,0.00015918
Utah,Rocky Mountain Power,2007,November,271,668178,0.000405581
Utah,Rocky Mountain Power,2007,December,119,668265,0.000178073
Utah,Rocky Mountain Power,2008,January,197,668544,0.00029467
Utah,Rocky Mountain Power,2008,February,496,668009,0.000742505
Utah,Rocky Mountain Power,2008,March,627,666940,0.000940115
Utah,Rocky Mountain Power,2008,April,961,665938,0.001443077
Utah,Rocky Mountain Power,2008,May,656,664785,0.000986785
Utah,Rocky Mountain Power,2008,June,623,669399,0.000930686
Utah,Rocky Mountain Power,2008,July,410,670873,0.000611144
Utah,Rocky Mountain Power,2008,August,528,671736,0.000786023
Utah,Rocky Mountain Power,2008,September,424,672749,0.00063025
Utah,Rocky Mountain Power,2008,October,500,673024,0.000742916
Utah,Rocky Mountain Power,2008,November,317,673685,0.000470546
Utah,Rocky Mountain Power,2008,December,188,672157,0.000279697
Utah,Rocky Mountain Power,2009,January,283,671466,0.000421466
Utah,Rocky Mountain Power,2009,February,515,669585,0.000769133
Utah,Rocky Mountain Power,2009,March,582,667902,0.000871385
Utah,Rocky Mountain Power,2009,April,508,666044,0.000762712
Utah,Rocky Mountain Power,2009,May,425,665989,0.000638149
Utah,Rocky Mountain Power,2009,June,360,666805,0.000539888
Utah,Rocky Mountain Power,2009,July,370,671650,0.000550882
Utah,Rocky Mountain Power,2009,August,444,671719,0.000660991
Utah,Rocky Mountain Power,2009,September,474,673133,0.00070417
Utah,Rocky Mountain Power,2009,October,609,673825,0.000903795
Utah,Rocky Mountain Power,2009,November,439,675701,0.000649696
Utah,Rocky Mountain Power,2009,December,185,674319,0.000274351
Utah,Rocky Mountain Power,2010,January,416,674634,0.000616631
Utah,Rocky Mountain Power,2010,February,515,671836,0.000766556
Utah,Rocky Mountain Power,2010,March,614,668684,0.000918221
Utah,Rocky Mountain Power,2010,April,518,667228,0.000776346
Utah,Rocky Mountain Power,2010,May,462,665512,0.000694202
Utah,Rocky Mountain Power,2010,June,514,666374,0.000771339
Utah,Rocky Mountain Power,2010,July,365,667271,0.000547004
Utah,Rocky Mountain Power,2010,August,616,671573,0.00091725
Utah,Rocky Mountain Power,2010,September,333,671780,0.000495698
Utah,Rocky Mountain Power,2010,October,560,672468,0.000832753
Utah,Rocky Mountain Power,2010,November,432,674563,0.000640415
Utah,Rocky Mountain Power,2010,December,209,675527,0.000309388
Utah,Rocky Mountain Power,2011,January,533,676814,0.000787513
Utah,Rocky Mountain Power,2011,February,463,677622,0.000683272
Utah,Rocky Mountain Power,2011,March,602,678589,0.000887135
Utah,Rocky Mountain Power,2011,April,379,667268,0.000567988
Utah,Rocky Mountain Power,2011,May,478,668089,0.000715474
Utah,Rocky Mountain Power,2011,June,470,667612,0.000704002
Utah,Rocky Mountain Power,2011,July,353,676019,0.000522175
Utah,Rocky Mountain Power,2011,August,697,676618,0.001030123
Utah,Rocky Mountain Power,2011,September,481,677583,0.000709876
Utah,Rocky Mountain Power,2011,October,523,678259,0.000771092
Utah,Rocky Mountain Power,2011,November,393,679146,0.000578668
Utah,Rocky Mountain Power,2011,December,182,678923,0.000268072
Utah,Rocky Mountain Power,2012,January,525,677942,0.000774403
Utah,Rocky Mountain Power,2012,February,490,677580,0.000723162
Utah,Rocky Mountain Power,2012,March,427,677049,0.000630678
Utah,Rocky Mountain Power,2012,April,461,677074,0.000680871
Utah,Rocky Mountain Power,2012,May,484,677149,0.000714761
Utah,Rocky Mountain Power,2012,June,470,677714,0.000693508
Utah,Rocky Mountain Power,2012,July,436,680375,0.000640823
Utah,Rocky Mountain Power,2012,August,557,688522,0.000808979
Utah,Rocky Mountain Power,2012,September,505,689553,0.000732358
Utah,Rocky Mountain Power,2012,October,692,691107,0.001001292
Utah,Rocky Mountain Power,2012,November,381,692883,0.000549876
Utah,Rocky Mountain Power,2012,December,197,692912,0.000284307
Utah,Rocky Mountain Power,2013,January,422,693483,0.000608522
Utah,Rocky Mountain Power,2013,February,493,692799,0.000711606
Utah,Rocky Mountain Power,2013,March,511,692439,0.000737971
Utah,Rocky Mountain Power,2013,April,539,692155,0.000778727
Utah,Rocky Mountain Power,2013,May,476,692602,0.000687263
Utah,Rocky Mountain Power,2013,June,417,693005,0.000601727
Utah,Rocky Mountain Power,2013,July,572,695069,0.00082294
Utah,Rocky Mountain Power,2013,August,616,701963,0.000877539
